Date,Volume,Volume
2005-11-09,4850800,244430000
2005-11-10,5236000,293350000
2005-11-11,4604300,195880000
2005-11-14,4105300,211290000
2005-11-15,5399400,267560000
2005-11-16,4151700,286000000
2005-11-17,3136100,274320000
2005-11-18,3846200,351030000
2005-11-21,3028600,250280000
2005-11-22,3547300,311190000
2005-11-23,2495200,236740000
2005-11-25,794500,122460000
2005-11-28,2559900,259360000
2005-11-29,3251900,255250000
2005-11-30,4079500,257650000
2005-12-01,3961500,256980000
2005-12-02,3576800,214900000
2005-12-05,2977800,237340000
2005-12-06,3277900,264630000
2005-12-07,3043700,243490000
2005-12-08,2972800,253290000
2005-12-09,3473100,238930000
2005-12-12,3887700,254130000
2005-12-13,4315000,329050000
2005-12-14,3653600,336440000
2005-12-15,5121900,297560000
2005-12-16,7051100,419040000
2005-12-19,3212800,331170000
2005-12-20,3528900,254440000
2005-12-21,3411600,257850000
2005-12-22,3346400,229500000
2005-12-23,1742300,126720000
2005-12-27,2566600,174190000
2005-12-28,1936800,153230000
2005-12-29,1529000,160010000
2005-12-30,2514100,191020000
2006-01-03,3716500,302950000
2006-01-04,3114500,271490000
2006-01-05,3118900,250910000
2006-01-06,2874300,291740000
2006-01-09,2467200,248240000
2006-01-10,3677300,264270000
2006-01-11,3161100,266260000
2006-01-12,4025300,296400000
2006-01-13,2136600,209940000
2006-01-17,3092600,251470000
2006-01-18,2569600,361540000
2006-01-19,2620600,370960000
2006-01-20,4391400,519090000
2006-01-23,3238400,366090000
2006-01-24,6805800,375980000
2006-01-25,6485500,412460000
2006-01-26,6675600,400550000
2006-01-27,6284200,398810000
2006-01-30,4657500,323690000
2006-01-31,3981100,369370000
2006-02-01,4624200,333580000
2006-02-02,3668600,314190000
2006-02-03,4889200,346600000
2006-02-06,3623100,263190000
2006-02-07,3313000,351880000
2006-02-08,2780900,330080000
2006-02-09,2973100,314190000
2006-02-10,2918800,303570000
2006-02-13,2523400,244330000
2006-02-14,2685300,307060000
2006-02-15,2384000,298850000
2006-02-16,2618600,302980000
2006-02-17,3250400,329160000
2006-02-21,3188400,270410000
2006-02-22,3469400,337280000
2006-02-23,2292400,270410000
2006-02-24,2475600,247270000
2006-02-27,3247100,268610000
2006-02-28,3531800,325450000
2006-03-01,3413000,270620000
2006-03-02,3299100,274280000
2006-03-03,3458000,365750000
2006-03-06,3296300,292510000
2006-03-07,3042400,284770000
2006-03-08,2356200,276610000
2006-03-09,3147800,266390000
2006-03-10,2905700,257440000
2006-03-13,2301500,251020000
2006-03-14,2298500,251560000
2006-03-15,4114800,274740000
2006-03-16,3109000,306150000
2006-03-17,4794400,480830000
2006-03-20,2635300,247410000
2006-03-21,3019100,331800000
2006-03-22,2325900,342980000
2006-03-23,2095000,292420000
2006-03-24,2737300,240800000
2006-03-27,2405800,226240000
2006-03-28,3295700,272490000
2006-03-29,3298900,279470000
2006-03-30,2871300,276900000
2006-03-31,3059900,317000000
2006-04-03,2238100,278440000
2006-04-04,2204000,246950000
2006-04-05,2267300,250190000
2006-04-06,2051000,240370000
2006-04-07,3433500,256290000
2006-04-10,2140500,207380000
2006-04-11,2744000,266080000
2006-04-12,2337700,212590000
2006-04-13,3883800,230870000
2006-04-17,2460400,239730000
2006-04-18,6099300,309660000
2006-04-19,12423000,292280000
2006-04-20,7998300,336420000
2006-04-21,5136900,325090000
2006-04-24,3490700,232000000
2006-04-25,4177000,289230000
2006-04-26,3585500,270270000
2006-04-27,4020800,361740000
2006-04-28,6749400,738440000
2006-05-01,3724700,365970000
2006-05-02,2572700,335420000
2006-05-03,2300700,380540000
2006-05-04,2773300,333940000
2006-05-05,3395300,338910000
2006-05-08,4074800,309920000
2006-05-09,3211200,263250000
2006-05-10,5287900,284530000
2006-05-11,4410600,322510000
2006-05-12,7203400,321240000
2006-05-15,4840200,300550000
2006-05-16,5066300,307170000
2006-05-17,4736600,399460000
2006-05-18,3411000,338300000
2006-05-19,4115900,485500000
2006-05-22,3047000,340590000
2006-05-23,3585300,315860000
2006-05-24,4752900,466330000
2006-05-25,2757600,295350000
2006-05-26,2363700,240330000
2006-05-30,3384500,261260000
2006-05-31,4260000,353660000
2006-06-01,3086400,295150000
2006-06-02,3451200,268640000
2006-06-05,3721000,254990000
2006-06-06,7604500,385870000
2006-06-07,4708000,333490000
2006-06-08,5954700,442150000
2006-06-09,3915500,272930000
2006-06-12,3751200,272490000
2006-06-13,4382000,399220000
2006-06-14,3650400,355620000
2006-06-15,4543700,358870000
2006-06-16,6000400,451930000
2006-06-19,2941000,377040000
2006-06-20,2237100,274060000
2006-06-21,3388700,309290000
2006-06-22,2721700,250460000
2006-06-23,3085600,221940000
2006-06-26,2313100,202770000
2006-06-27,2524500,269010000
2006-06-28,2072000,260240000
2006-06-29,3764800,337830000
2006-06-30,3705700,365670000
2006-07-03,1736900,134790000
2006-07-05,3393400,248320000
2006-07-06,2774900,224520000
2006-07-07,2879900,253730000
2006-07-10,2138100,207740000
2006-07-11,2920800,298130000
2006-07-12,3270200,266320000
2006-07-13,4154600,328780000
2006-07-14,7604500,312080000
2006-07-17,7132700,251640000
2006-07-18,9855000,288860000
2006-07-19,8322800,343400000
2006-07-20,6265600,336300000
2006-07-21,5622100,433240000
2006-07-24,5332600,269370000
2006-07-25,4423300,281840000
2006-07-26,4157100,287170000
2006-07-27,4189500,286530000
2006-07-28,3626900,269730000
2006-07-31,2307800,226190000
2006-08-01,3659000,199150000
2006-08-02,2475500,229410000
2006-08-03,4211900,211890000
2006-08-04,2695800,210410000
2006-08-07,3111300,169710000
2006-08-08,3478200,261520000
2006-08-09,5094400,231270000
2006-08-10,3878500,211270000
2006-08-11,1991800,166870000
2006-08-14,2493100,205830000
2006-08-15,2044700,208750000
2006-08-16,2633300,219190000
2006-08-17,2373700,243000000
2006-08-18,2552000,282660000
2006-08-21,1866500,196220000
2006-08-22,2174000,213690000
2006-08-23,1877800,170410000
2006-08-24,2289000,170710000
2006-08-25,1743900,150200000
2006-08-28,2580900,180810000
2006-08-29,3403800,198620000
2006-08-30,2331500,180100000
2006-08-31,2792800,156960000
2006-09-01,2796200,168010000
2006-09-05,3104800,184960000
2006-09-06,4027900,190990000
2006-09-07,2579900,213670000
2006-09-08,1613300,161650000
2006-09-11,3016900,216000000
2006-09-12,3660800,237300000
2006-09-13,2579400,214190000
2006-09-14,3310400,203780000
2006-09-15,5655600,365450000
2006-09-18,3079300,192680000
2006-09-19,2315300,178880000
2006-09-20,3514600,226390000
2006-09-21,4782400,241370000
2006-09-22,3630500,198480000
2006-09-25,4219200,267990000
2006-09-26,3724400,283670000
2006-09-27,2932100,296890000
2006-09-28,3714600,236500000
2006-09-29,4488700,216040000
2006-10-02,2798600,198010000
2006-10-03,3400500,230570000
2006-10-04,3482200,281860000
2006-10-05,2861900,253550000
2006-10-06,2500300,242980000
2006-10-09,2114900,177940000
2006-10-10,2424100,227210000
2006-10-11,2495300,256040000
2006-10-12,2780000,291010000
2006-10-13,3604600,295100000
2006-10-16,3464000,271740000
2006-10-17,6777700,238130000
2006-10-18,4870100,344650000
2006-10-19,3697800,260150000
2006-10-20,4222900,313840000
2006-10-23,2534000,288780000
2006-10-24,2709100,257650000
2006-10-25,2852700,238470000
2006-10-26,3080100,237150000
2006-10-27,2851700,277340000
2006-10-30,2098100,206240000
2006-10-31,4157900,277410000
2006-11-01,5547400,245720000
2006-11-02,2646900,222140000
2006-11-03,2928600,197740000
2006-11-06,3571300,211250000
2006-11-07,2924700,222400000
2006-11-08,2739500,252650000
2006-11-09,2969200,275340000
2006-11-10,2589700,204440000
2006-11-13,3158700,194050000
2006-11-14,2869700,255300000
2006-11-15,3292000,258840000
2006-11-16,3866200,223350000
2006-11-17,4332200,285110000
2006-11-20,2098000,228960000
2006-11-21,2639400,216660000
2006-11-22,1702900,177740000
2006-11-24,932900,77630000
2006-11-27,3942300,236740000
2006-11-28,3481200,222630000
2006-11-29,3339700,219270000
2006-11-30,3847300,294890000
2006-12-01,4806300,275410000
2006-12-04,4069100,270630000
2006-12-05,2876300,233170000
2006-12-06,3800900,220840000
2006-12-07,2670700,251340000
2006-12-08,3330400,240800000
2006-12-11,3391100,213850000
2006-12-12,4758100,248140000
2006-12-13,4133700,213520000
2006-12-14,17068300,253900000
2006-12-15,8231200,417750000
2006-12-18,5078700,237310000
2006-12-19,6435200,233450000
2006-12-20,5651900,193300000
2006-12-21,4062600,192090000
2006-12-22,3054100,143650000
2006-12-26,1911500,110210000
2006-12-27,2264600,143650000
2006-12-28,2533800,126740000
2006-12-29,1896500,161560000
2007-01-03,4784400,327200000
2007-01-04,4928200,259060000
2007-01-05,4354300,235220000
2007-01-08,3347200,223500000
2007-01-09,4525000,225190000
2007-01-10,5164200,226570000
2007-01-11,5006700,261720000
2007-01-12,5310900,256530000
2007-01-16,4114400,242720000
2007-01-17,4361200,272720000
2007-01-18,4208500,250690000
2007-01-19,4185100,287480000
2007-01-22,4915100,293400000
2007-01-23,8117700,236760000
2007-01-24,5243400,216920000
2007-01-25,4677700,275780000
2007-01-26,4598900,247020000
2007-01-29,4321000,234510000
2007-01-30,7571000,244040000
2007-01-31,5206200,258410000
2007-02-01,5902800,235130000
2007-02-02,4539400,203610000
2007-02-05,3531900,204140000
2007-02-06,3606400,201010000
2007-02-07,2882300,194020000
2007-02-08,3006300,193820000
2007-02-09,2040900,220330000
2007-02-12,4108200,174980000
2007-02-13,3017100,204940000
2007-02-14,3796900,210880000
2007-02-15,5398800,183280000
2007-02-16,3320200,243560000
2007-02-20,6113500,205760000
2007-02-21,4555100,213470000
2007-02-22,3133700,206860000
2007-02-23,2619000,215430000
2007-02-26,3182800,230080000
2007-02-27,6964300,393300000
2007-02-28,6182800,412820000
2007-03-01,7019900,372010000
2007-03-02,5194700,315180000
2007-03-05,5176700,278770000
2007-03-06,4864500,278810000
2007-03-07,4072600,263540000
2007-03-08,2445300,241070000
2007-03-09,2560100,211040000
2007-03-12,2535300,219580000
2007-03-13,4101300,312340000
2007-03-14,4775800,333450000
2007-03-15,3967900,232600000
2007-03-16,5468200,388660000
2007-03-19,3345300,208480000
2007-03-20,2640100,196620000
2007-03-21,3932000,246000000
2007-03-22,3109100,232700000
2007-03-23,3403500,206410000
2007-03-26,7351700,219960000
2007-03-27,4106600,209340000
2007-03-28,3946500,224830000
2007-03-29,4849500,208160000
2007-03-30,5052100,233630000
2007-04-02,4150900,209420000
2007-04-03,4352900,220470000
2007-04-04,7149100,210130000
2007-04-05,4147700,164930000
2007-04-09,3929000,191590000
2007-04-10,8322500,214690000
2007-04-11,6777800,245470000
2007-04-12,4130000,218300000
2007-04-13,3631100,224240000
2007-04-16,4239300,225020000
2007-04-17,4763000,256880000
2007-04-18,7113700,261950000
2007-04-19,4944000,262590000
2007-04-20,7625600,415650000
2007-04-23,6091300,223290000
2007-04-24,5300600,238400000
2007-04-25,3872800,250170000
2007-04-26,3804800,251620000
2007-04-27,3341000,270910000
2007-04-30,3744700,264090000
2007-05-01,3261000,248960000
2007-05-02,4423800,251340000
2007-05-03,4659400,247240000
2007-05-04,3379200,236320000
2007-05-07,4196900,206190000
2007-05-08,3289600,225600000
2007-05-09,3240400,237040000
2007-05-10,3213000,224640000
2007-05-11,2450900,257840000
2007-05-14,3020800,199620000
2007-05-15,5641500,265250000
2007-05-16,3279900,237790000
2007-05-17,4238900,195800000
2007-05-18,4731900,282930000
2007-05-21,5071400,215550000
2007-05-22,4175500,201290000
2007-05-23,3798100,208260000
2007-05-24,4000200,240810000
2007-05-25,2918100,183470000
2007-05-29,3278900,205620000
2007-05-30,3603600,224780000
2007-05-31,5412800,243510000
2007-06-01,4572900,212780000
2007-06-04,3013300,177830000
2007-06-05,4392000,223040000
2007-06-06,3606900,236830000
2007-06-07,4266600,298880000
2007-06-08,5808200,242000000
2007-06-11,3202400,183300000
2007-06-12,4509700,233420000
2007-06-13,4972100,253050000
2007-06-14,3381300,228680000
2007-06-15,6134600,425080000
2007-06-18,3543400,174380000
2007-06-19,4273000,233720000
2007-06-20,4363800,274670000
2007-06-21,4031400,241170000
2007-06-22,6117000,380870000
2007-06-25,4342400,251720000
2007-06-26,4106300,240950000
2007-06-27,3912500,246010000
2007-06-28,3380500,207130000
2007-06-29,4027400,262110000
2007-07-02,4087100,196410000
2007-07-03,1724300,111580000
2007-07-05,3189100,188840000
2007-07-06,2498100,176040000
2007-07-09,3453900,192840000
2007-07-10,5336200,274420000
2007-07-11,4394400,224410000
2007-07-12,3958400,300520000
2007-07-13,4905800,223820000
2007-07-16,7356800,209060000
2007-07-17,8750800,266020000
2007-07-18,8716700,324400000
2007-07-19,8376000,265390000
2007-07-20,6738500,377650000
2007-07-23,5153000,237450000
2007-07-24,5904000,296990000
2007-07-25,4735900,266860000
2007-07-26,9314600,426880000
2007-07-27,7375200,337120000
2007-07-30,4969800,295450000
2007-07-31,5920000,319890000
2007-08-01,7022000,355960000
2007-08-02,4871900,264830000
2007-08-03,6266000,301800000
2007-08-06,6103400,311810000
2007-08-07,5499600,273340000
2007-08-08,5338600,288040000
2007-08-09,6197500,362490000
2007-08-10,5874500,338560000
2007-08-13,3852700,215260000
2007-08-14,3950200,269120000
2007-08-15,4539900,272760000
2007-08-16,9437800,457150000
2007-08-17,8434000,423940000
2007-08-20,6394400,231800000
2007-08-21,5521400,204000000
2007-08-22,4473800,205530000
2007-08-23,3478400,198160000
2007-08-24,2980100,186060000
2007-08-27,2664700,152440000
2007-08-28,4198000,230470000
2007-08-29,4129500,227440000
2007-08-30,2768400,193240000
2007-08-31,3931500,234920000
2007-09-04,4476500,262260000
2007-09-05,4521000,231850000
2007-09-06,3679900,203600000
2007-09-07,3810400,238300000
2007-09-10,3060100,221760000
2007-09-11,5534100,200160000
2007-09-12,3507400,195280000
2007-09-13,4020900,209950000
2007-09-14,4088500,204780000
2007-09-17,2595400,169710000
2007-09-18,5398900,277620000
2007-09-19,5132300,276590000
2007-09-20,3814300,200880000
2007-09-21,6473800,419390000
2007-09-24,3858800,236690000
2007-09-25,4668900,213040000
2007-09-26,4652700,206560000
2007-09-27,3388400,156920000
2007-09-28,3197000,203030000
2007-10-01,4617500,205720000
2007-10-02,4346900,169270000
2007-10-03,4402200,178920000
2007-10-04,2251500,143300000
2007-10-05,4035900,183540000
2007-10-08,3212000,116420000
2007-10-09,2957700,176740000
2007-10-10,3476800,163280000
2007-10-11,4732800,235090000
2007-10-12,2957200,178740000
2007-10-15,3239500,220490000
2007-10-16,4012500,229920000
2007-10-17,14331700,315420000
2007-10-18,6536400,205540000
2007-10-19,9964500,332350000
2007-10-22,5903700,229440000
2007-10-23,4091800,206550000
2007-10-24,5271500,259150000
2007-10-25,5572700,274330000
2007-10-26,5768300,311390000
2007-10-29,2988200,207930000
2007-10-30,3754600,189730000
2007-10-31,5291300,277660000
2007-11-01,5299400,335560000
2007-11-02,3816400,279780000
2007-11-05,3896800,259590000
2007-11-06,3531900,252360000
2007-11-07,4954700,273050000
2007-11-08,6180200,403680000
2007-11-09,6889500,356840000
2007-11-12,5271200,291980000
2007-11-13,4360900,298250000
2007-11-14,3658000,267510000
2007-11-15,4676800,242570000
2007-11-16,4670100,314920000
2007-11-19,5527400,285790000
2007-11-20,5331200,325810000
2007-11-21,4394600,284550000
2007-11-23,1473200,122250000
2007-11-26,3940200,265610000
2007-11-27,5245000,296070000
2007-11-28,5746800,310080000
2007-11-29,3190400,201410000
2007-11-30,5345500,312570000
2007-12-03,4781400,212170000
2007-12-04,3440400,204940000
2007-12-05,4847700,256800000
2007-12-06,4550400,197270000
2007-12-07,3622400,179420000
2007-12-10,2401100,190220000
2007-12-11,5599000,280630000
2007-12-12,5224000,310470000
2007-12-13,3458200,248800000
2007-12-14,5065200,245590000
2007-12-17,4470400,243400000
2007-12-18,4397400,233020000
2007-12-19,3842600,208330000
2007-12-20,3471600,203910000
2007-12-21,6667600,430600000
2007-12-24,2477800,86400000
2007-12-26,2529400,122410000
2007-12-27,2366500,145770000
2007-12-28,1969900,142930000
2007-12-31,2467100,167240000
2008-01-02,4262900,239580000
2008-01-03,4355800,200620000
2008-01-04,5540300,304210000
2008-01-07,5850900,306700000
2008-01-08,8250900,322690000
2008-01-09,9232300,332900000
2008-01-10,7131600,325330000
2008-01-11,5701600,301890000
2008-01-14,4291900,245370000
2008-01-15,4562500,339700000
2008-01-16,7095600,500040000
2008-01-17,9203500,439830000
2008-01-18,9047600,483300000
2008-01-22,11280000,506500000
2008-01-23,12312800,536520000
2008-01-24,8412400,387900000
2008-01-25,8006300,393660000
2008-01-28,5819900,278990000
2008-01-29,4904200,285090000
2008-01-30,6561400,334680000
2008-01-31,7019700,394330000
2008-02-01,4609000,379580000
2008-02-04,3344100,237410000
2008-02-05,6287600,334380000
2008-02-06,4697800,296360000
2008-02-07,7327200,326200000
2008-02-08,5001200,262200000
2008-02-11,3630800,268100000
2008-02-12,5039500,256970000
2008-02-13,4690000,236300000
2008-02-14,4003500,233790000
2008-02-15,5271700,289800000
2008-02-19,3932600,257550000
2008-02-20,3693100,297990000
2008-02-21,4581200,293420000
2008-02-22,3706800,307090000
2008-02-25,6395800,288600000
2008-02-26,5176400,291760000
2008-02-27,5050900,263720000
2008-02-28,4218900,247270000
2008-02-29,4676500,351870000
2008-03-03,8237300,259730000
2008-03-04,8104200,347720000
2008-03-05,5346400,304570000
2008-03-06,4907700,283100000
2008-03-07,6758200,307580000
2008-03-10,7074100,312020000
2008-03-11,5990200,372330000
2008-03-12,4332300,288130000
2008-03-13,5171900,336260000
2008-03-14,6022500,380810000
2008-03-17,7766200,382890000
2008-03-18,7056600,367780000
2008-03-19,6099400,328460000
2008-03-20,6408100,502650000
2008-03-24,4318900,264320000
2008-03-25,4624000,237650000
2008-03-26,4235300,235020000
2008-03-27,4293400,235390000
2008-03-28,4842200,209000000
2008-03-31,5188800,273610000
2008-04-01,7358100,295530000
2008-04-02,5325700,232760000
2008-04-03,3648200,183870000
2008-04-04,4539700,181260000
2008-04-07,3915800,198070000
2008-04-08,3091600,197200000
2008-04-09,4340200,194950000
2008-04-10,4457000,227330000
2008-04-11,7797400,286850000
2008-04-14,5101000,216010000
2008-04-15,4403900,208950000
2008-04-16,6429800,269490000
2008-04-17,6664400,217000000
2008-04-18,7034800,304030000
2008-04-21,3622900,192400000
2008-04-22,4094200,214950000
2008-04-23,4533700,244120000
2008-04-24,4519100,249920000
2008-04-25,3398200,240760000
2008-04-28,4060900,222300000
2008-04-29,3380800,218020000
2008-04-30,5035700,255070000
2008-05-01,5167200,245480000
2008-05-02,5497200,205410000
2008-05-05,3386200,197810000
2008-05-06,2564300,199370000
2008-05-07,4349500,235000000
2008-05-08,3825900,195570000
2008-05-09,3988200,180240000
2008-05-12,3333200,198110000
2008-05-13,3396800,236710000
2008-05-14,4479000,206820000
2008-05-15,4928000,217780000
2008-05-16,5709700,249260000
2008-05-19,3627700,193770000
2008-05-20,5023600,265220000
2008-05-21,6014100,265810000
2008-05-22,3920800,216360000
2008-05-23,7029500,190210000
2008-05-27,4619400,201530000
2008-05-28,4960400,213680000
2008-05-29,5738200,206420000
2008-05-30,5305600,210230000
2008-06-02,4366500,199090000
2008-06-03,6935200,227460000
2008-06-04,7153700,238590000
2008-06-05,5444200,236160000
2008-06-06,11831800,307820000
2008-06-09,6224000,266350000
2008-06-10,5212300,240760000
2008-06-11,6100500,247120000
2008-06-12,8033700,260960000
2008-06-13,5055200,247980000
2008-06-16,4931700,222140000
2008-06-17,5220900,174690000
2008-06-18,5021200,212900000
2008-06-19,5261000,230920000
2008-06-20,8822500,429700000
2008-06-23,4618400,182870000
2008-06-24,5778700,225270000
2008-06-25,10966100,236160000
2008-06-26,14575300,302550000
2008-06-27,13526000,338250000
2008-06-30,9812800,282210000
2008-07-01,14621100,299590000
2008-07-02,9032400,230690000
2008-07-03,5401400,176910000
2008-07-07,7265500,248240000
2008-07-08,6953300,271500000
2008-07-09,8425900,227100000
2008-07-10,6793500,248010000
2008-07-11,8627600,275010000
2008-07-14,4474200,205360000
2008-07-15,6742800,331390000
2008-07-16,8582700,307590000
2008-07-17,14445600,335260000
2008-07-18,7980500,378610000
2008-07-21,4690200,212850000
2008-07-22,6555000,273690000
2008-07-23,6400300,264520000
2008-07-24,6510800,241140000
2008-07-25,5081900,190920000
2008-07-28,4648200,197550000
2008-07-29,5699900,206930000
2008-07-30,5697900,208520000
2008-07-31,6844300,220200000
2008-08-01,6094400,189700000
2008-08-04,5049800,170250000
2008-08-05,5641400,234990000
2008-08-06,7149000,180060000
2008-08-07,6972200,229610000
2008-08-08,5910100,212830000
2008-08-11,4739700,183190000
2008-08-12,4388800,173590000
2008-08-13,4356400,182550000
2008-08-14,4571900,159790000
2008-08-15,4445900,215040000
2008-08-18,4439600,156290000
2008-08-19,3936500,171580000
2008-08-20,4520400,144880000
2008-08-21,4074700,130020000
2008-08-22,4098100,138790000
2008-08-25,4590300,148610000
2008-08-26,3123700,119800000
2008-08-27,3678000,120580000
2008-08-28,3580500,149150000
2008-08-29,3986800,166910000
2008-09-02,5535000,177090000
2008-09-03,5819500,174250000
2008-09-04,8575600,229200000
2008-09-05,6804400,198300000
2008-09-08,7362800,273000000
2008-09-09,7440800,257300000
2008-09-10,6220500,214260000
2008-09-11,7178300,247820000
2008-09-12,5847900,238890000
2008-09-15,8135200,432970000
2008-09-16,9600500,494760000
2008-09-17,9021400,463200000
2008-09-18,10685500,488060000
2008-09-19,11065200,655110000
2008-09-22,7456300,213210000
2008-09-23,6570000,204480000
2008-09-24,5877000,183630000
2008-09-25,8026300,218530000
2008-09-26,6114000,232560000
2008-09-29,9812000,385940000
2008-09-30,9067200,319770000
2008-10-01,8265000,256670000
2008-10-02,10462400,395330000
2008-10-03,9731800,299690000
2008-10-06,12764000,391460000
2008-10-07,10923800,362520000
2008-10-08,13993600,479270000
2008-10-09,11778800,436740000
2008-10-10,20988600,674920000
2008-10-13,13733800,399290000
2008-10-14,15726500,412740000
2008-10-15,14549700,374350000
2008-10-16,16098700,422450000
2008-10-17,11420200,360600000
2008-10-20,10999700,241400000
2008-10-21,7271100,231160000
2008-10-22,9802700,348840000
2008-10-23,12021000,340740000
2008-10-24,9156100,335680000
2008-10-27,8291100,281180000
2008-10-28,11088800,372160000
2008-10-29,11542300,316230000
2008-10-30,8066900,267210000
2008-10-31,7420000,310950000
2008-11-03,4123500,180970000
2008-11-04,8033900,254930000
2008-11-05,8107000,264640000
2008-11-06,8765200,344350000
2008-11-07,6065700,246300000
2008-11-10,6871400,221230000
2008-11-11,6738000,257270000
2008-11-12,6928600,314660000
2008-11-13,11826400,476600000
2008-11-14,7227600,304370000
2008-11-17,8027800,278220000
2008-11-18,9062100,366390000
2008-11-19,9944300,350470000
2008-11-20,16485300,528130000
2008-11-21,15812600,569010000
2008-11-24,9997400,491890000
2008-11-25,12945300,374020000
2008-11-26,8616300,283920000
2008-11-28,3975800,155510000
2008-12-01,9254100,321010000
2008-12-02,9453300,307520000
2008-12-03,7981000,294680000
2008-12-04,9719300,280880000
2008-12-05,9426700,346370000
2008-12-08,9985700,358970000
2008-12-09,9758700,284950000
2008-12-10,7186300,232830000
2008-12-11,6737100,290540000
2008-12-12,9972800,271030000
2008-12-15,7989000,229940000
2008-12-16,9017700,337190000
2008-12-17,6451100,239260000
2008-12-18,7941800,274080000
2008-12-19,12120200,550150000
2008-12-22,7898500,211090000
2008-12-23,5871100,174640000
2008-12-24,1410200,66930000
2008-12-26,1982000,86760000
2008-12-29,3910800,153730000
2008-12-30,4828800,162560000
2008-12-31,4630500,226760000
2009-01-02,4690300,213700000
2009-01-05,5462300,233760000
2009-01-06,5159800,215410000
2009-01-07,5804300,266710000
2009-01-08,5972300,226620000
2009-01-09,4424000,204300000
2009-01-12,4525700,273550000
2009-01-13,6984200,304050000
2009-01-14,5923400,355050000
2009-01-15,6364300,436660000
2009-01-16,8183700,439360000
2009-01-20,7910400,419200000
2009-01-21,11964500,410040000
2009-01-22,7861800,420040000
2009-01-23,6223700,370510000
2009-01-26,6420400,316720000
2009-01-27,5056900,247750000
2009-01-28,5065200,357940000
2009-01-29,6158700,247450000
2009-01-30,6783000,303160000
2009-02-02,6267800,293890000
2009-02-03,5429100,313090000
2009-02-04,5592900,345520000
2009-02-05,6629600,390980000
2009-02-06,7173800,396380000
2009-02-09,6983200,289280000
2009-02-10,8098400,449890000
2009-02-11,4513200,270280000
2009-02-12,6384200,331960000
2009-02-13,4447100,251960000
2009-02-17,10873000,332850000
2009-02-18,6362300,268220000
2009-02-19,5531700,301480000
2009-02-20,8530900,584900000
2009-02-23,7521300,406150000
2009-02-24,9434400,468010000
2009-02-25,10247000,450270000
2009-02-26,7871100,321300000
2009-02-27,13032500,667950000
2009-03-02,13265200,568670000
2009-03-03,11499500,445280000
2009-03-04,9739800,464830000
2009-03-05,10797300,509770000
2009-03-06,12189200,425170000
2009-03-09,7758900,365990000
2009-03-10,12141100,640020000
2009-03-11,10084800,524430000
2009-03-12,7692200,488690000
2009-03-13,9083200,479010000
2009-03-16,8389200,586970000
2009-03-17,7257600,391880000
2009-03-18,8683600,584110000
2009-03-19,7088900,559920000
2009-03-20,10383900,672950000
2009-03-23,8082700,515600000
2009-03-24,6321700,379670000
2009-03-25,10556000,454090000
2009-03-26,9179200,397260000
2009-03-27,5513900,323650000
2009-03-30,6530900,383260000
2009-03-31,6441200,399840000
2009-04-01,7209700,361340000
2009-04-02,10199900,442820000
2009-04-03,6503500,308210000
2009-04-06,5578400,247400000
2009-04-07,5858600,276920000
2009-04-08,6731500,255350000
2009-04-09,7804100,462060000
2009-04-13,5080000,424250000
2009-04-14,6048900,513010000
2009-04-15,6056300,413280000
2009-04-16,5616600,359470000
2009-04-17,6684600,537670000
2009-04-20,5878900,453660000
2009-04-21,10770800,424030000
2009-04-22,8228700,387030000
2009-04-23,8005600,327240000
2009-04-24,7701400,402720000
2009-04-27,4782000,282990000
2009-04-28,3581800,274710000
2009-04-29,5533800,300340000
2009-04-30,6544700,341400000
2009-05-01,4495300,237360000
2009-05-04,6941600,354490000
2009-05-05,4930300,311490000
2009-05-06,4989200,454480000
2009-05-07,6311100,476640000
2009-05-08,7328700,428420000
2009-05-11,5339800,332630000
2009-05-12,6522300,334840000
2009-05-13,8069300,336930000
2009-05-14,6675200,323800000
2009-05-15,7094700,308820000
2009-05-18,5998800,288280000
2009-05-19,5573200,277710000
2009-05-20,6130900,468640000
2009-05-21,6178600,302280000
2009-05-22,4295000,244190000
2009-05-26,5329400,314760000
2009-05-27,4974100,285990000
2009-05-28,5009700,290730000
2009-05-29,4778400,361910000
2009-06-01,5974800,354830000
2009-06-02,5478800,257560000
2009-06-03,4971100,252160000
2009-06-04,5098700,237800000
2009-06-05,8450100,254970000
2009-06-08,5248000,189630000
2009-06-09,5877100,187930000
2009-06-10,6008600,219920000
2009-06-11,5110500,249900000
2009-06-12,3611700,164020000
2009-06-15,5762100,230220000
2009-06-16,6048800,240690000
2009-06-17,5595600,237870000
2009-06-18,5410300,220050000
2009-06-19,8405500,528710000
2009-06-22,5677600,291240000
2009-06-23,5483700,237150000
2009-06-24,6481000,189430000
2009-06-25,6110300,222540000
2009-06-26,12306500,307640000
2009-06-29,5107900,216480000
2009-06-30,6995100,233340000
2009-07-01,4671000,184600000
2009-07-02,5516800,157800000
2009-07-06,6282400,206900000
2009-07-07,6282900,210880000
2009-07-08,7001100,325250000
2009-07-09,4338900,192660000
2009-07-10,4803400,174260000
2009-07-13,5656800,253520000
2009-07-14,3613800,189170000
2009-07-15,6637700,305000000
2009-07-16,4160500,216580000
2009-07-17,4435200,301410000
2009-07-20,4400700,213730000
2009-07-21,7383300,218910000
2009-07-22,8030800,199010000
2009-07-23,11176800,274760000
2009-07-24,7665900,214310000
