Date,PG,DOW
1990-06-19,10.453125,2893.560059
1990-06-20,10.484375,2895.300049
1990-06-21,10.453125,2901.729980
1990-06-22,10.40625,2857.179932
1990-06-25,10.265625,2845.050049
1990-06-26,10.28125,2842.330078
1990-06-27,10.46875,2862.129883
1990-06-28,10.71875,2878.709961
1990-06-29,10.890625,2880.689941
1990-07-02,11.03125,2899.260010
1990-07-03,11.046875,2911.629883
1990-07-05,10.953125,2879.209961
1990-07-06,11.125,2904.949951
1990-07-09,11.15625,2914.110107
1990-07-10,11.046875,2890.840088
1990-07-11,11.15625,2932.669922
1990-07-12,11.359375,2969.800049
1990-07-13,11.265625,2980.199951
1990-07-16,11.234375,2999.750000
1990-07-17,11.21875,2999.750000
1990-07-18,11.125,2981.679932
1990-07-19,11.0625,2993.810059
1990-07-20,11.0625,2961.139893
1990-07-23,10.84375,2904.699951
1990-07-24,10.875,2922.520020
1990-07-25,10.84375,2930.939941
1990-07-26,10.859375,2920.790039
1990-07-27,10.765625,2898.510010
1990-07-30,10.859375,2917.330078
1990-07-31,10.84375,2905.199951
1990-08-01,10.6875,2899.260010
1990-08-02,10.28125,2864.600098
1990-08-03,10,2809.649902
1990-08-06,9.453125,2716.340088
1990-08-07,9.65625,2710.639893
1990-08-08,10,2734.899902
1990-08-09,10.109375,2758.909912
1990-08-10,9.984375,2716.580078
1990-08-13,10.21875,2746.780029
1990-08-14,10.34375,2747.770020
1990-08-15,10.4375,2748.270020
1990-08-16,10.078125,2681.439941
1990-08-17,9.84375,2644.800049
1990-08-20,9.78125,2656.439941
1990-08-21,9.5,2603.959961
1990-08-22,9.265625,2560.149902
1990-08-23,8.890625,2483.419922
1990-08-24,8.984375,2532.919922
1990-08-27,9.484375,2611.629883
1990-08-28,9.625,2614.850098
1990-08-29,9.734375,2632.429932
1990-08-30,9.53125,2593.320068
1990-08-31,9.625,2614.360107
1990-09-04,9.703125,2613.370117
1990-09-05,9.703125,2628.219971
1990-09-06,9.5625,2596.290039
1990-09-07,9.75,2619.550049
1990-09-10,9.625,2615.590088
1990-09-11,9.640625,2612.620117
1990-09-12,9.640625,2625.739990
1990-09-13,9.546875,2582.669922
1990-09-14,9.390625,2564.110107
1990-09-17,9.453125,2567.330078
1990-09-18,9.546875,2571.290039
1990-09-19,9.40625,2557.429932
1990-09-20,9.25,2518.320068
1990-09-21,9,2512.379883
1990-09-24,8.953125,2452.969971
1990-09-25,9.1875,2485.639893
1990-09-26,9.015625,2459.649902
1990-09-27,9.046875,2427.479980
1990-09-28,9.109375,2452.479980
1990-10-01,9.625,2515.840088
1990-10-02,9.71875,2505.199951
1990-10-03,9.640625,2489.360107
1990-10-04,9.828125,2516.830078
1990-10-05,9.890625,2510.639893
1990-10-08,10,2523.760010
1990-10-09,9.609375,2445.540039
1990-10-10,9.421875,2407.919922
1990-10-11,9.1875,2365.100098
1990-10-12,9.421875,2398.020020
1990-10-15,9.5625,2416.340088
1990-10-16,9.46875,2381.189941
1990-10-17,9.359375,2387.870117
1990-10-18,9.765625,2452.719971
1990-10-19,10.046875,2520.790039
1990-10-22,10.171875,2516.090088
1990-10-23,10.140625,2494.060059
1990-10-24,10.078125,2504.209961
1990-10-25,9.796875,2484.409912
1990-10-26,9.703125,2436.139893
1990-10-29,9.703125,2430.199951
1990-10-30,9.875,2448.020020
1990-10-31,9.828125,2442.330078
1990-11-01,9.875,2454.949951
1990-11-02,9.9375,2490.840088
1990-11-05,9.953125,2502.229980
1990-11-06,9.984375,2485.149902
1990-11-07,9.84375,2440.840088
1990-11-08,9.90625,2443.810059
1990-11-09,10.078125,2488.610107
1990-11-12,10.25,2540.350098
1990-11-13,10.140625,2535.399902
1990-11-14,10.328125,2559.649902
1990-11-15,10.203125,2545.050049
1990-11-16,10.109375,2550.250000
1990-11-19,10.234375,2565.350098
1990-11-20,10.1875,2530.199951
1990-11-21,10.21875,2539.360107
1990-11-23,10.21875,2527.229980
1990-11-26,10.203125,2533.169922
1990-11-27,10.234375,2543.810059
1990-11-28,10.25,2535.149902
1990-11-29,10.1875,2518.810059
1990-11-30,10.359375,2559.649902
1990-12-03,10.390625,2565.590088
1990-12-04,10.484375,2579.699951
1990-12-05,10.59375,2610.399902
1990-12-06,10.578125,2602.479980
1990-12-07,10.625,2590.100098
1990-12-10,10.65625,2596.780029
1990-12-11,10.71875,2586.139893
1990-12-12,10.84375,2622.280029
1990-12-13,10.8125,2614.360107
1990-12-14,10.734375,2593.810059
1990-12-17,10.71875,2593.320068
1990-12-18,10.859375,2626.729980
1990-12-19,10.796875,2626.729980
1990-12-20,10.8125,2629.459961
1990-12-21,10.796875,2633.659912
1990-12-24,10.796875,2621.290039
1990-12-26,10.828125,2637.129883
1990-12-27,10.75,2625.500000
1990-12-28,10.734375,2629.209961
1990-12-31,10.828125,2633.659912
1991-01-02,10.6875,2610.639893
1991-01-03,10.578125,2573.510010
1991-01-04,10.46875,2566.090088
1991-01-07,10.25,2522.770020
1991-01-08,10.234375,2509.409912
1991-01-09,9.984375,2470.300049
1991-01-10,10.109375,2498.760010
1991-01-11,10.03125,2501.489990
1991-01-14,9.9375,2483.909912
1991-01-15,10,2490.590088
1991-01-16,10.046875,2508.909912
1991-01-17,10.375,2623.510010
1991-01-18,10.25,2646.780029
1991-01-21,10.15625,2629.209961
1991-01-22,10.03125,2603.219971
1991-01-23,9.90625,2619.060059
1991-01-24,9.78125,2643.070068
1991-01-25,10,2659.409912
1991-01-28,9.6875,2654.459961
1991-01-29,9.59375,2662.620117
1991-01-30,9.59375,2713.120117
1991-01-31,9.90625,2736.389893
1991-02-01,9.953125,2730.689941
1991-02-04,10.03125,2772.280029
1991-02-05,10.015625,2788.370117
1991-02-06,10.328125,2830.939941
1991-02-07,10.1875,2810.639893
1991-02-08,10.28125,2830.689941
1991-02-11,10.59375,2902.229980
1991-02-12,10.546875,2874.750000
1991-02-13,10.5,2909.159912
1991-02-14,10.328125,2877.229980
1991-02-15,10.625,2934.649902
1991-02-19,10.5,2932.179932
1991-02-20,10.359375,2899.010010
1991-02-21,10.1875,2891.830078
1991-02-22,10.3125,2889.360107
1991-02-25,10.46875,2887.870117
1991-02-26,10.46875,2864.600098
1991-02-27,10.203125,2889.110107
1991-02-28,10.15625,2882.179932
1991-03-01,10.25,2909.899902
1991-03-04,10.390625,2914.110107
1991-03-05,10.59375,2972.520020
1991-03-06,10.625,2973.270020
1991-03-07,10.65625,2963.370117
1991-03-08,10.875,2955.199951
1991-03-11,10.625,2939.360107
1991-03-12,10.5625,2922.520020
1991-03-13,10.609375,2955.199951
1991-03-14,10.734375,2952.229980
1991-03-15,10.71875,2948.270020
1991-03-18,10.75,2929.949951
1991-03-19,10.375,2867.820068
1991-03-20,10.453125,2872.030029
1991-03-21,10.40625,2855.449951
1991-03-22,10.28125,2858.909912
1991-03-25,10.34375,2865.840088
1991-03-26,10.625,2914.850098
1991-03-27,10.578125,2917.570068
1991-03-28,10.640625,2913.860107
1991-04-01,10.578125,2881.189941
1991-04-02,10.65625,2945.050049
1991-04-03,10.625,2926.729980
1991-04-04,10.640625,2924.500000
1991-04-05,10.59375,2896.780029
1991-04-08,10.625,2918.560059
1991-04-09,10.546875,2873.020020
1991-04-10,10.4375,2874.500000
1991-04-11,10.6875,2905.449951
1991-04-12,10.9375,2920.790039
1991-04-15,10.9375,2933.169922
1991-04-16,11.171875,2986.879883
1991-04-17,11.1875,3004.459961
1991-04-18,11.15625,2999.260010
1991-04-19,10.90625,2965.590088
1991-04-22,10.765625,2927.719971
1991-04-23,10.609375,2930.449951
1991-04-24,10.5,2949.510010
1991-04-25,10.375,2921.040039
1991-04-26,10.46875,2912.379883
1991-04-29,10.40625,2876.979980
1991-04-30,10.484375,2887.870117
1991-05-01,10.453125,2930.199951
1991-05-02,10.453125,2938.610107
1991-05-03,10.421875,2938.860107
1991-05-06,10.34375,2941.639893
1991-05-07,10.265625,2917.489990
1991-05-08,10.34375,2930.899902
1991-05-09,10.40625,2971.149902
1991-05-10,10.296875,2920.169922
1991-05-13,10.328125,2924.419922
1991-05-14,10.234375,2886.850098
1991-05-15,10.265625,2865.379883
1991-05-16,10.265625,2894.010010
1991-05-17,10.25,2886.629883
1991-05-20,10.265625,2892.219971
1991-05-21,10.265625,2906.080078
1991-05-22,10.328125,2910.330078
1991-05-23,10.3125,2900.040039
1991-05-24,10.3125,2913.909912
1991-05-28,10.40625,2958.860107
1991-05-29,10.453125,2969.590088
1991-05-30,10.6875,3000.449951
1991-05-31,10.640625,3027.500000
1991-06-03,10.484375,3035.330078
1991-06-04,10.46875,3027.949951
1991-06-05,10.375,3005.370117
1991-06-06,10.296875,2994.860107
1991-06-07,10.34375,2976.739990
1991-06-10,10.328125,2975.399902
1991-06-11,10.421875,2985.909912
1991-06-12,10.375,2961.989990
1991-06-13,10.484375,2965.120117
1991-06-14,10.5625,3000.449951
1991-06-17,10.59375,2993.959961
1991-06-18,10.421875,2986.810059
1991-06-19,10.125,2955.500000
1991-06-20,10.046875,2953.939941
1991-06-21,10.015625,2965.560059
1991-06-24,9.84375,2913.010010
1991-06-25,9.703125,2910.110107
1991-06-26,9.671875,2913.010010
1991-06-27,9.65625,2934.929932
1991-06-28,9.671875,2906.750000
1991-07-01,9.9375,2958.409912
1991-07-02,9.953125,2972.719971
1991-07-03,9.859375,2934.699951
1991-07-05,9.875,2932.469971
1991-07-08,9.984375,2961.989990
1991-07-09,9.90625,2947.229980
1991-07-10,9.890625,2944.770020
1991-07-11,9.921875,2959.750000
1991-07-12,10,2980.770020
1991-07-15,10.046875,2990.610107
1991-07-16,10.046875,2983.899902
1991-07-17,10,2978.760010
1991-07-18,10.03125,3016.320068
1991-07-19,10.046875,3016.320068
1991-07-22,10,3012.969971
1991-07-23,9.796875,2983.229980
1991-07-24,9.921875,2966.229980
1991-07-25,9.921875,2980.100098
1991-07-26,9.859375,2972.500000
1991-07-29,9.9375,2985.239990
1991-07-30,10.140625,3016.320068
1991-07-31,10.09375,3024.820068
1991-08-01,10.078125,3017.669922
1991-08-02,10.125,3006.260010
1991-08-05,10.203125,2989.040039
1991-08-06,10.390625,3027.280029
1991-08-07,10.28125,3026.610107
1991-08-08,10.15625,3013.860107
1991-08-09,10.140625,2996.199951
1991-08-12,10.265625,3001.340088
1991-08-13,10.328125,3008.719971
1991-08-14,10.34375,3005.370117
1991-08-15,10.359375,2998.429932
1991-08-16,10.265625,2968.020020
1991-08-19,10,2898.030029
1991-08-20,10.046875,2913.689941
1991-08-21,10.21875,3001.790039
1991-08-22,10.1875,3007.379883
1991-08-23,10.40625,3040.250000
1991-08-26,10.34375,3039.360107
1991-08-27,10.390625,3026.159912
1991-08-28,10.375,3055.229980
1991-08-29,10.4375,3049.639893
1991-08-30,10.4375,3043.600098
1991-09-03,10.328125,3017.669922
1991-09-04,10.390625,3008.500000
1991-09-05,10.34375,3008.500000
1991-09-06,10.328125,3011.629883
1991-09-09,10.28125,3007.159912
1991-09-10,10.28125,2982.560059
1991-09-11,10.28125,2987.030029
1991-09-12,10.375,3007.830078
1991-09-13,10.34375,2985.689941
1991-09-16,10.5,3015.209961
1991-09-17,10.484375,3013.189941
1991-09-18,10.59375,3017.889893
1991-09-19,10.640625,3024.370117
1991-09-20,10.546875,3019.229980
1991-09-23,10.484375,3010.510010
1991-09-24,10.59375,3029.070068
1991-09-25,10.53125,3021.020020
1991-09-26,10.4375,3017.219971
1991-09-27,10.484375,3006.040039
1991-09-30,10.609375,3016.770020
1991-10-01,10.609375,3018.340088
1991-10-02,10.578125,3012.520020
1991-10-03,10.484375,2984.790039
1991-10-04,10.421875,2961.760010
1991-10-07,10.46875,2942.750000
1991-10-08,10.21875,2963.770020
1991-10-09,10.234375,2946.330078
1991-10-10,10.40625,2976.520020
1991-10-11,10.359375,2983.679932
1991-10-14,10.4375,3019.449951
1991-10-15,10.46875,3041.370117
1991-10-16,10.359375,3061.719971
1991-10-17,10.375,3053.000000
1991-10-18,10.359375,3077.149902
1991-10-21,10.296875,3060.379883
1991-10-22,10.078125,3039.800049
1991-10-23,10.078125,3040.919922
1991-10-24,10,3016.320068
1991-10-25,10.203125,3004.919922
1991-10-28,10.390625,3045.620117
1991-10-29,10.53125,3061.939941
1991-10-30,10.453125,3071.780029
1991-10-31,10.453125,3069.100098
1991-11-01,10.421875,3056.350098
1991-11-04,10.375,3045.620117
1991-11-05,10.40625,3031.310059
1991-11-06,10.4375,3038.459961
1991-11-07,10.390625,3054.110107
1991-11-08,10.328125,3045.620117
1991-11-11,10.375,3042.260010
1991-11-12,10.53125,3054.110107
1991-11-13,10.515625,3065.300049
1991-11-14,10.5625,3063.510010
1991-11-15,10.1875,2943.199951
1991-11-18,10.296875,2972.719971
1991-11-19,10.15625,2931.570068
1991-11-20,10.09375,2930.010010
1991-11-21,10.0625,2932.689941
1991-11-22,9.890625,2902.729980
1991-11-25,10.125,2902.060059
1991-11-26,10.171875,2916.139893
1991-11-27,10.203125,2900.040039
1991-11-29,10.125,2894.679932
1991-12-02,10.296875,2935.379883
1991-12-03,10.359375,2929.560059
1991-12-04,10.390625,2911.669922
1991-12-05,10.34375,2889.090088
1991-12-06,10.40625,2886.399902
1991-12-09,10.296875,2871.649902
1991-12-10,10.3125,2863.820068
1991-12-11,10.328125,2865.379883
1991-12-12,10.375,2895.129883
1991-12-13,10.484375,2914.360107
1991-12-16,10.59375,2919.050049
1991-12-17,10.625,2902.280029
1991-12-18,10.625,2908.090088
1991-12-19,10.71875,2914.360107
1991-12-20,10.796875,2934.479980
1991-12-23,10.953125,3022.580078
1991-12-24,10.953125,3050.979980
1991-12-26,11.15625,3082.959961
1991-12-27,11.296875,3101.520020
1991-12-30,11.71875,3163.909912
1991-12-31,11.734375,3168.830078
1992-01-02,11.625,3172.399902
1992-01-03,11.5625,3201.500000
1992-01-06,11.484375,3200.100098
1992-01-07,11.484375,3204.800049
1992-01-08,11.5,3203.899902
1992-01-09,11.5625,3209.500000
1992-01-10,11.71875,3199.500000
1992-01-13,11.765625,3185.600098
1992-01-14,12.109375,3246.199951
1992-01-15,11.90625,3258.500000
1992-01-16,11.578125,3249.600098
1992-01-17,11.28125,3265.000000
1992-01-20,11.421875,3254.000000
1992-01-21,11.5625,3223.399902
1992-01-22,11.984375,3255.800049
1992-01-23,12.25,3226.699951
1992-01-24,12.28125,3232.800049
1992-01-27,12.140625,3240.600098
1992-01-28,12.828125,3272.100098
1992-01-29,13.015625,3225.000000
1992-01-30,12.90625,3244.899902
1992-01-31,12.96875,3223.399902
1992-02-03,12.609375,3234.100098
1992-02-04,12.734375,3272.800049
1992-02-05,13,3257.600098
1992-02-06,12.671875,3255.600098
1992-02-07,12.578125,3225.399902
1992-02-10,12.578125,3245.100098
1992-02-11,12.53125,3251.600098
1992-02-12,12.625,3276.800049
1992-02-13,12.546875,3246.699951
1992-02-14,12.5,3246.000000
1992-02-18,12.28125,3224.699951
1992-02-19,12.359375,3230.300049
1992-02-20,12.578125,3280.600098
1992-02-21,12.78125,3280.199951
1992-02-24,12.734375,3282.399902
1992-02-25,12.578125,3257.800049
1992-02-26,12.625,3283.300049
1992-02-27,12.734375,3269.500000
1992-02-28,12.703125,3267.699951
1992-03-02,12.6875,3275.300049
1992-03-03,12.78125,3290.300049
1992-03-04,12.703125,3268.600098
1992-03-05,12.46875,3241.500000
1992-03-06,12.390625,3221.600098
1992-03-09,12.34375,3215.100098
1992-03-10,12.421875,3231.000000
1992-03-11,12.3125,3208.600098
1992-03-12,12.328125,3208.600098
1992-03-13,12.359375,3235.899902
1992-03-16,12.3125,3236.399902
1992-03-17,12.484375,3256.000000
1992-03-18,12.390625,3254.300049
1992-03-19,12.421875,3261.399902
1992-03-20,12.5625,3276.399902
1992-03-23,12.5,3272.100098
1992-03-24,12.5625,3261.000000
1992-03-25,12.640625,3259.399902
1992-03-26,12.625,3267.699951
1992-03-27,12.5,3231.399902
1992-03-30,12.515625,3235.199951
1992-03-31,12.78125,3235.500000
1992-04-01,12.796875,3249.300049
1992-04-02,12.671875,3234.100098
1992-04-03,12.75,3249.100098
1992-04-06,12.59375,3275.500000
1992-04-07,12.21875,3213.600098
1992-04-08,12.078125,3181.399902
1992-04-09,12.34375,3225.000000
1992-04-10,12.46875,3255.399902
1992-04-13,12.5,3269.899902
1992-04-14,13.0625,3306.100098
1992-04-15,13.0625,3353.800049
1992-04-16,12.921875,3366.500000
1992-04-20,12.5,3336.300049
1992-04-21,12.5625,3343.300049
1992-04-22,12.546875,3338.800049
1992-04-23,12.46875,3348.600098
1992-04-24,12.765625,3324.500000
1992-04-27,12.9375,3304.560059
1992-04-28,12.71875,3307.899902
1992-04-29,12.578125,3333.199951
1992-04-30,12.90625,3359.100098
1992-05-01,12.78125,3336.100098
1992-05-04,12.953125,3378.100098
1992-05-05,12.703125,3359.399902
1992-05-06,12.875,3369.399902
1992-05-07,12.9375,3363.399902
1992-05-08,13.0625,3369.399902
1992-05-11,13.078125,3397.600098
1992-05-12,12.953125,3385.100098
1992-05-13,12.984375,3392.000000
1992-05-14,13.046875,3368.899902
1992-05-15,13,3353.100098
1992-05-18,13.03125,3376.000000
1992-05-19,13,3398.000000
1992-05-20,12.921875,3393.800049
1992-05-21,12.921875,3378.699951
1992-05-22,12.8125,3386.800049
1992-05-26,12.71875,3364.199951
1992-05-27,12.921875,3370.399902
1992-05-28,12.9375,3398.399902
1992-05-29,12.84375,3396.899902
1992-06-01,13.03125,3413.199951
1992-06-02,12.875,3396.100098
1992-06-03,12.984375,3407.000000
1992-06-04,12.875,3399.699951
1992-06-05,12.578125,3398.699951
1992-06-08,12.75,3404.100098
1992-06-09,12.5625,3369.899902
1992-06-10,12.421875,3343.199951
1992-06-11,12.421875,3351.500000
1992-06-12,12.5,3354.399902
1992-06-15,12.40625,3354.899902
1992-06-16,12.21875,3329.500000
1992-06-17,11.625,3287.800049
1992-06-18,11.53125,3274.100098
1992-06-19,11.59375,3285.399902
1992-06-22,11.8125,3280.800049
1992-06-23,11.75,3285.600098
1992-06-24,11.6875,3290.699951
1992-06-25,11.625,3284.000000
1992-06-26,11.53125,3282.399902
1992-06-29,11.46875,3319.860107
1992-06-30,11.5,3318.500000
1992-07-01,11.59375,3354.100098
1992-07-02,11.9375,3330.300049
1992-07-06,12.28125,3339.199951
1992-07-07,12.21875,3295.199951
1992-07-08,12.21875,3293.300049
1992-07-09,12.21875,3324.100098
1992-07-10,12.40625,3330.600098
1992-07-13,12.5,3337.300049
1992-07-14,12.5625,3358.399902
1992-07-15,12.78125,3345.399902
1992-07-16,12.78125,3361.600098
1992-07-17,12.6875,3331.600098
1992-07-20,12.4375,3303.000000
1992-07-21,12.65625,3308.399902
1992-07-22,12.4375,3277.600098
1992-07-23,12.5,3290.000000
1992-07-24,12.375,3285.699951
1992-07-27,12.1875,3282.199951
1992-07-28,12.25,3334.100098
1992-07-29,12.34375,3379.199951
1992-07-30,12.53125,3391.899902
1992-07-31,12.65625,3393.800049
1992-08-03,12.6875,3395.399902
1992-08-04,12.59375,3384.300049
1992-08-05,12.5625,3365.100098
1992-08-06,12.40625,3340.600098
1992-08-07,12.46875,3332.199951
1992-08-10,12.3125,3337.560059
1992-08-11,12.0625,3331.100098
1992-08-12,11.9375,3320.800049
1992-08-13,12,3313.300049
1992-08-14,12.0625,3328.899902
1992-08-17,12.1875,3324.899902
1992-08-18,12.25,3329.500000
1992-08-19,12.125,3307.100098
1992-08-20,12.0625,3304.899902
1992-08-21,12.0625,3254.100098
1992-08-24,12,3228.199951
1992-08-25,12,3232.199951
1992-08-26,11.8125,3246.800049
1992-08-27,11.90625,3254.600098
1992-08-28,11.8125,3267.600098
1992-08-31,11.71875,3257.399902
1992-09-01,11.6875,3266.260010
1992-09-02,11.71875,3290.300049
1992-09-03,11.65625,3292.199951
1992-09-04,11.59375,3281.899902
1992-09-08,11.625,3260.600098
1992-09-09,11.78125,3271.399902
1992-09-10,12.125,3305.199951
1992-09-11,12.25,3305.699951
1992-09-14,12.4375,3376.199951
1992-09-15,12.15625,3327.300049
1992-09-16,12.125,3319.199951
1992-09-17,12.21875,3315.699951
1992-09-18,12.1875,3327.100098
1992-09-21,12.09375,3320.800049
1992-09-22,11.9375,3280.899902
1992-09-23,12.21875,3278.699951
1992-09-24,12.25,3287.899902
1992-09-25,12.09375,3250.300049
1992-09-28,12.1875,3276.260010
1992-09-29,12.21875,3266.800049
1992-09-30,12.34375,3271.699951
1992-10-01,12.34375,3254.399902
1992-10-02,12.1875,3200.600098
1992-10-05,12.34375,3179.000000
1992-10-06,12.40625,3178.199951
1992-10-07,12.25,3152.300049
1992-10-08,12.46875,3176.000000
1992-10-09,12.3125,3136.600098
1992-10-12,12.40625,3174.399902
1992-10-13,12.625,3201.399902
1992-10-14,12.71875,3195.500000
1992-10-15,12.6875,3174.699951
1992-10-16,12.75,3174.399902
1992-10-19,12.90625,3188.500000
1992-10-20,12.78125,3186.000000
1992-10-21,12.84375,3187.100098
1992-10-22,12.96875,3200.899902
1992-10-23,12.75,3207.600098
1992-10-26,13.375,3244.100098
1992-10-27,13.25,3235.699951
1992-10-28,13.125,3251.399902
1992-10-29,13.15625,3246.300049
1992-10-30,13.21875,3226.300049
1992-11-02,13.25,3262.199951
1992-11-03,13.28125,3252.500000
1992-11-04,13.03125,3223.000000
1992-11-05,13.3125,3243.800049
1992-11-06,13.3125,3240.100098
1992-11-09,13.15625,3240.899902
1992-11-10,13.1875,3225.500000
